network,time,latitude,longitude,depth,magnitude,azimuthal_gap,event_description,associated_phase_count,event_id,horizontal_uncertainty,local_magnitude,moment_magnitude,duration_magnitude,magnitude_type,p_phase_count,s_phase_count,p_pick_count,s_pick_count,standard_error,used_phase_count,station_count,vertical_uncertainty,updated,author,agency_id,creation_time,version,path
GCI,2023-10-04 23:34:18.814,59.4817,-152.602,74500.0,2.5,172.11448417350158,SOUTHERN ALASKA,22312.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11752670,,2.5,,,ml,9204.0,13108.0,9204.0,13108.0,,22312.0,2.0,,2026-05-04 23:12:34.000000000,,,,,2023/10/04/query?eventid=11752670.xml
GCI,2023-10-05 06:59:58.221,59.7033,-152.3079,75100.0,2.1,220.253956963272,SOUTHERN ALASKA,12358.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11752811,,2.1,,,ml,2688.0,9670.0,2688.0,9670.0,,12358.0,2.0,,2026-05-04 23:41:11.000000000,,,,,2023/10/05/query?eventid=11752811.xml
GCI,2023-10-06 01:56:55.787,62.9021,-150.5926,102900.0,4.6,349.9992104695678,CENTRAL ALASKA,16904.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11753207,,4.2,,,mb,12911.0,3993.0,12911.0,3993.0,,16904.0,2.0,,2026-05-04 23:41:12.000000000,,,,,2023/10/06/query?eventid=11753207.xml
GCI,2023-10-07 03:48:46.348,62.358,-150.9141,72000.0,4.0,347.926853596705,CENTRAL ALASKA,6571.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11753640,,3.9,,,Mwr,6571.0,0.0,6571.0,0.0,,6571.0,2.0,,2026-05-05 00:59:54.000000000,,,,,2023/10/07/query?eventid=11753640.xml
GCI,2023-10-06 10:31:08.183,59.1547,-151.8999,33900.0,2.2,239.24689713413557,"KENAI PENINSULA, ALASKA",13533.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11753318,,2.2,,,ml,4167.0,9366.0,4167.0,9366.0,,13533.0,2.0,,2026-05-05 00:59:55.000000000,,,,,2023/10/06/query?eventid=11753318.xml
GCI,2023-10-06 12:30:15.409,59.0265,-150.9372,49600.0,2.7,308.88043246283576,"KENAI PENINSULA, ALASKA",23576.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11753340,,2.7,,,ML,10631.0,12945.0,10631.0,12945.0,,23576.0,2.0,,2026-05-05 00:59:56.000000000,,,,,2023/10/06/query?eventid=11753340.xml
GCI,2023-10-06 09:46:46.762,59.6265,-153.4081,111600.0,3.2,324.8898745009016,SOUTHERN ALASKA,23586.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11753313,,2.9,,,ML,11451.0,12135.0,11451.0,12135.0,,23586.0,2.0,,2026-05-05 00:59:56.000000000,,,,,2023/10/06/query?eventid=11753313.xml
GCI,2023-10-06 06:58:47.455,60.0698,-153.3978,144400.0,3.8,325.58574432335934,SOUTHERN ALASKA,28948.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11753287,,3.8,,,ml,14407.0,14541.0,14407.0,14541.0,,28948.0,2.0,,2026-05-05 00:59:58.000000000,,,,,2023/10/06/query?eventid=11753287.xml
GCI,2023-10-09 10:33:16.569,60.2051,-153.3078,145400.0,2.8,324.43513454673143,SOUTHERN ALASKA,12699.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11754408,,1.8,,,ML,2885.0,9814.0,2885.0,9814.0,,12699.0,2.0,,2026-05-05 01:34:07.000000000,,,,,2023/10/09/query?eventid=11754408.xml
GCI,2023-10-09 09:36:32.879,59.731,-152.1923,65500.0,2.0,225.5811412431569,SOUTHERN ALASKA,14304.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11754393,,2.0,,,ml,3689.0,10615.0,3689.0,10615.0,,14304.0,2.0,,2026-05-05 01:34:07.000000000,,,,,2023/10/09/query?eventid=11754393.xml
GCI,2023-10-12 03:02:50.850,60.3571,-150.697,61900.0,3.3,335.7834499905489,"KENAI PENINSULA, ALASKA",26155.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11760734,,3.3,,,ml,11920.0,14235.0,11920.0,14235.0,,26155.0,2.0,,2026-05-05 02:42:01.000000000,,,,,2023/10/12/query?eventid=11760734.xml
GCI,2023-10-12 03:02:49.457,60.3197,-150.6994,79252.0,3.4,335.2137698361397,"KENAI PENINSULA, ALASKA",26275.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11755464,,3.4,,,ML,11923.0,14352.0,11923.0,14352.0,,26275.0,2.0,,2026-05-05 02:42:02.000000000,,,,,2023/10/12/query?eventid=11755464.xml
GCI,2023-10-12 03:02:50.381,60.3445,-150.7181,65500.0,3.4,335.4872712254727,"KENAI PENINSULA, ALASKA",26464.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11755465,,3.4,,,ml,11941.0,14523.0,11941.0,14523.0,,26464.0,2.0,,2026-05-05 02:42:03.000000000,,,,,2023/10/12/query?eventid=11755465.xml
GCI,2023-10-12 19:02:57.520,60.7332,-152.0883,83600.0,2.4,329.35321579388443,SOUTHERN ALASKA,12089.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11755762,,2.4,,,ml,1978.0,10111.0,1978.0,10111.0,,12089.0,2.0,,2026-05-05 03:30:50.000000000,,,,,2023/10/12/query?eventid=11755762.xml
GCI,2023-10-13 00:15:22.921,59.6327,-152.108,60000.0,2.0,191.13444362157747,SOUTHERN ALASKA,21147.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11755911,,2.0,,,ml,8469.0,12678.0,8469.0,12678.0,,21147.0,2.0,,2026-05-05 03:30:51.000000000,,,,,2023/10/13/query?eventid=11755911.xml
GCI,2023-10-12 12:46:18.559,59.2273,-153.0268,76400.0,2.7,281.82201467562686,SOUTHERN ALASKA,21484.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11755632,,2.7,,,ML,7578.0,13906.0,7578.0,13906.0,,21484.0,2.0,,2026-05-05 03:30:52.000000000,,,,,2023/10/12/query?eventid=11755632.xml
GCI,2023-10-13 10:49:22.980,59.5526,-151.3179,41800.0,1.9,274.5019925553976,"KENAI PENINSULA, ALASKA",9779.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11756061,,1.9,,,ml,1044.0,8735.0,1044.0,8735.0,,9779.0,2.0,,2026-05-05 03:59:34.000000000,,,,,2023/10/13/query?eventid=11756061.xml
GCI,2023-10-13 04:53:40.318,59.5434,-153.4262,114900.0,2.4,325.1264691597213,SOUTHERN ALASKA,19263.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11755970,,2.4,,,ml,7910.0,11353.0,7910.0,11353.0,,19263.0,2.0,,2026-05-05 03:59:35.000000000,,,,,2023/10/13/query?eventid=11755970.xml
GCI,2023-10-14 09:51:41.906,60.0658,-152.995,110800.0,3.1,312.1873832765475,SOUTHERN ALASKA,17990.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11761377,,2.9,,,ML,6347.0,11643.0,6347.0,11643.0,,17990.0,2.0,,2026-05-05 04:18:03.000000000,,,,,2023/10/14/query?eventid=11761377.xml
GCI,2023-10-16 12:29:51.126,58.9287,-152.7918,63300.0,2.0,299.5359932947981,"KODIAK ISLAND REGION, ALASKA",8540.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11756764,,2.0,,,ml,428.0,8112.0,428.0,8112.0,,8540.0,2.0,,2026-05-05 04:34:58.000000000,,,,,2023/10/16/query?eventid=11756764.xml
GCI,2023-10-18 14:30:52.635,59.2033,-153.0705,74900.0,2.9,286.66320744820155,SOUTHERN ALASKA,20916.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11757521,,2.9,,,ml,7474.0,13442.0,7474.0,13442.0,,20916.0,2.0,,2026-05-05 05:21:26.000000000,,,,,2023/10/18/query?eventid=11757521.xml
GCI,2023-10-18 22:02:33.464,60.1715,-152.003,68400.0,3.5,303.4148382125228,SOUTHERN ALASKA,26638.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11757640,,3.5,,,ml,11831.0,14807.0,11831.0,14807.0,,26638.0,2.0,,2026-05-05 05:21:27.000000000,,,,,2023/10/18/query?eventid=11757640.xml
GCI,2023-10-19 16:04:17.997,59.0245,-152.5435,63100.0,3.2,281.15115810850637,SOUTHERN ALASKA,25891.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11757838,,3.2,,,ML,11879.0,14012.0,11879.0,14012.0,,25891.0,2.0,,2026-05-05 05:46:04.000000000,,,,,2023/10/19/query?eventid=11757838.xml
GCI,2023-10-20 20:14:39.928,59.7059,-152.1725,68900.0,3.2,217.09449426639705,SOUTHERN ALASKA,28202.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11758258,,3.2,,,ML,13555.0,14647.0,13555.0,14647.0,,28202.0,2.0,,2026-05-05 06:11:48.000000000,,,,,2023/10/20/query?eventid=11758258.xml
GCI,2023-10-21 16:31:25.290,59.6155,-151.3046,45400.0,2.5,297.3377536680972,"KENAI PENINSULA, ALASKA",24716.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11758520,,2.5,,,ml,11362.0,13354.0,11362.0,13354.0,,24716.0,2.0,,2026-05-05 07:10:11.000000000,,,,,2023/10/21/query?eventid=11758520.xml
GCI,2023-10-22 04:06:43.215,60.2779,-152.5114,101800.0,3.7,311.56365014300934,SOUTHERN ALASKA,27740.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11758651,,3.7,,,ml,13020.0,14720.0,13020.0,14720.0,,27740.0,2.0,,2026-05-05 07:10:12.000000000,,,,,2023/10/22/query?eventid=11758651.xml
GCI,2023-10-21 12:15:27.172,59.7286,-153.4417,121300.0,3.6,326.334704736478,SOUTHERN ALASKA,27013.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11758492,,3.5,,,ML,13113.0,13900.0,13113.0,13900.0,,27013.0,2.0,,2026-05-05 07:10:13.000000000,,,,,2023/10/21/query?eventid=11758492.xml
GCI,2023-10-22 10:00:20.835,60.084,-150.5545,40000.0,2.5,333.0132002969689,"KENAI PENINSULA, ALASKA",12363.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11758713,,2.5,,,ml,3444.0,8919.0,3444.0,8919.0,,12363.0,2.0,,2026-05-05 07:57:47.000000000,,,,,2023/10/22/query?eventid=11758713.xml
GCI,2023-10-22 10:35:58.528,60.3818,-152.3658,87600.0,2.9,316.2758654646071,SOUTHERN ALASKA,20761.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11758719,,2.6,,,ML,9878.0,10883.0,9878.0,10883.0,,20761.0,2.0,,2026-05-05 07:57:48.000000000,,,,,2023/10/22/query?eventid=11758719.xml
GCI,2023-10-22 20:14:00.011,59.3345,-152.9581,80600.0,4.1,270.5853164550782,SOUTHERN ALASKA,29382.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11758822,,3.8,,,Mwr,14423.0,14959.0,14423.0,14959.0,,29382.0,2.0,,2026-05-05 07:57:49.000000000,,,,,2023/10/22/query?eventid=11758822.xml
GCI,2023-10-23 06:50:33.470,60.1369,-153.3552,148100.0,2.6,328.1816770589834,SOUTHERN ALASKA,11386.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11758965,,2.6,,,ML,0.0,11386.0,0.0,11386.0,,11386.0,2.0,,2026-05-05 08:26:29.000000000,,,,,2023/10/23/query?eventid=11758965.xml
GCI,2023-10-24 03:15:03.577,59.9203,-152.6393,82900.0,2.6,285.4433030918142,SOUTHERN ALASKA,22734.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11759411,,2.1,,,ML,9475.0,13259.0,9475.0,13259.0,,22734.0,2.0,,2026-05-05 08:26:30.000000000,,,,,2023/10/24/query?eventid=11759411.xml
GCI,2023-10-24 21:56:03.966,60.0592,-151.8276,70000.0,2.3,297.09587676662545,"KENAI PENINSULA, ALASKA",16252.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11759746,,2.3,,,ml,5096.0,11156.0,5096.0,11156.0,,16252.0,2.0,,2026-05-05 08:43:23.000000000,,,,,2023/10/24/query?eventid=11759746.xml
GCI,2023-10-25 08:20:34.570,60.1918,-152.7085,109200.0,2.8,309.73702695786005,SOUTHERN ALASKA,11827.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11759980,,2.8,,,ml,0.0,11827.0,0.0,11827.0,,11827.0,2.0,,2026-05-05 09:20:18.000000000,,,,,2023/10/25/query?eventid=11759980.xml
GCI,2023-10-25 07:28:36.198,60.1973,-153.1847,143200.0,2.8,321.335270621832,SOUTHERN ALASKA,14953.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11759969,,2.8,,,ml,4114.0,10839.0,4114.0,10839.0,,14953.0,2.0,,2026-05-05 09:20:19.000000000,,,,,2023/10/25/query?eventid=11759969.xml
GCI,2023-10-26 01:20:18.783,59.8319,-152.3206,89200.0,2.4,255.39951278271434,SOUTHERN ALASKA,19541.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11760255,,2.4,,,ml,7101.0,12440.0,7101.0,12440.0,,19541.0,2.0,,2026-05-05 09:20:19.000000000,,,,,2023/10/26/query?eventid=11760255.xml
GCI,2023-10-28 01:00:04.228,63.4853,-150.0999,137600.0,4.0,351.5701178823216,CENTRAL ALASKA,17781.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11761308,,4.0,,,ml,5597.0,12184.0,5597.0,12184.0,,17781.0,2.0,,2026-05-05 10:16:44.000000000,,,,,2023/10/28/query?eventid=11761308.xml
GCI,2023-10-27 23:28:27.017,59.8905,-153.3175,126900.0,3.0,325.086095676362,SOUTHERN ALASKA,23350.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11761273,,3.0,,,ml,10637.0,12713.0,10637.0,12713.0,,23350.0,2.0,,2026-05-05 10:16:45.000000000,,,,,2023/10/27/query?eventid=11761273.xml
GCI,2023-10-27 06:54:57.303,59.8197,-151.8741,58200.0,3.3,256.3996510806003,"KENAI PENINSULA, ALASKA",27442.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11760865,,3.3,,,ml,12810.0,14632.0,12810.0,14632.0,,27442.0,2.0,,2026-05-05 10:16:46.000000000,,,,,2023/10/27/query?eventid=11760865.xml
GCI,2023-10-28 11:40:32.176,60.0403,-152.536,98000.0,2.4,293.8894140244463,SOUTHERN ALASKA,15341.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11761529,,2.4,,,ml,3739.0,11602.0,3739.0,11602.0,,15341.0,2.0,,2026-05-05 10:33:22.000000000,,,,,2023/10/28/query?eventid=11761529.xml
GCI,2023-11-01 02:44:32.686,59.0154,-151.1757,35000.0,2.1,303.46078375687466,"KENAI PENINSULA, ALASKA",9698.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11762817,,2.1,,,ml,1904.0,7794.0,1904.0,7794.0,,9698.0,2.0,,2026-05-05 11:15:15.000000000,,,,,2023/11/01/query?eventid=11762817.xml
GCI,2023-10-31 23:12:35.272,60.954,-150.6492,44500.0,4.0,340.85663666812854,"KENAI PENINSULA, ALASKA",25990.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11762730,,4.1,,,ml,12696.0,13294.0,12696.0,13294.0,,25990.0,2.0,,2026-05-05 11:15:16.000000000,,,,,2023/10/31/query?eventid=11762730.xml
GCI,2023-11-02 08:34:34.775,59.1299,-152.8346,68400.0,2.0,277.6449477423844,SOUTHERN ALASKA,7091.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11763309,,2.0,,,ml,0.0,7091.0,0.0,7091.0,,7091.0,2.0,,2026-05-05 11:32:45.000000000,,,,,2023/11/02/query?eventid=11763309.xml
GCI,2023-11-04 06:40:58.769,59.7778,-153.0698,101200.0,3.0,313.9755945813604,SOUTHERN ALASKA,24992.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11764273,,2.3,,,ML,11916.0,13076.0,11916.0,13076.0,,24992.0,2.0,,2026-05-05 12:20:52.000000000,,,,,2023/11/04/query?eventid=11764273.xml
GCI,2023-11-04 09:01:33.534,59.4353,-152.6974,75600.0,3.0,211.30207694926162,SOUTHERN ALASKA,28072.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11764292,,3.0,,,ml,13324.0,14748.0,13324.0,14748.0,,28072.0,2.0,,2026-05-05 12:20:53.000000000,,,,,2023/11/04/query?eventid=11764292.xml
GCI,2023-11-07 08:14:13.249,63.631,-149.6054,123400.0,4.1,352.06274353720823,CENTRAL ALASKA,11076.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11765218,,4.1,,,ML,3414.0,7662.0,3414.0,7662.0,,11076.0,2.0,,2026-05-05 13:00:11.000000000,,,,,2023/11/07/query?eventid=11765218.xml
GCI,2023-11-07 11:09:09.109,60.01,-152.5746,101200.0,3.2,292.1981912532401,SOUTHERN ALASKA,19247.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11765253,,2.5,,,ML,6917.0,12330.0,6917.0,12330.0,,19247.0,2.0,,2026-05-05 13:00:11.000000000,,,,,2023/11/07/query?eventid=11765253.xml
GCI,2023-11-08 19:03:39.606,59.355,-153.1594,88300.0,2.4,293.9138271329866,SOUTHERN ALASKA,10573.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11765752,,2.4,,,ml,0.0,10573.0,0.0,10573.0,,10573.0,2.0,,2026-05-05 13:42:51.000000000,,,,,2023/11/08/query?eventid=11765752.xml
GCI,2023-11-09 04:38:50.584,59.3643,-152.9681,76700.0,2.1,272.09567638045905,SOUTHERN ALASKA,14148.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11765976,,2.1,,,ml,2885.0,11263.0,2885.0,11263.0,,14148.0,2.0,,2026-05-05 13:42:51.000000000,,,,,2023/11/09/query?eventid=11765976.xml
GCI,2023-11-08 21:28:55.143,59.5141,-152.9379,99800.0,3.7,292.78905183946284,SOUTHERN ALASKA,28098.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11765796,,3.7,,,ML,13335.0,14763.0,13335.0,14763.0,,28098.0,2.0,,2026-05-05 13:42:52.000000000,,,,,2023/11/08/query?eventid=11765796.xml
GCI,2023-11-10 13:44:51.453,59.8346,-152.8616,94600.0,2.2,294.84064643012374,SOUTHERN ALASKA,9313.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11766488,,2.2,,,ml,0.0,9313.0,0.0,9313.0,,9313.0,2.0,,2026-05-05 14:48:02.000000000,,,,,2023/11/10/query?eventid=11766488.xml
GCI,2023-11-10 19:54:21.780,59.7416,-152.6358,77300.0,2.1,258.560027560227,SOUTHERN ALASKA,13716.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11766683,,2.1,,,ml,4694.0,9022.0,4694.0,9022.0,,13716.0,2.0,,2026-05-05 14:48:03.000000000,,,,,2023/11/10/query?eventid=11766683.xml
GCI,2023-11-10 13:26:09.756,60.3474,-152.2134,83000.0,2.8,314.3037711836941,SOUTHERN ALASKA,16312.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11766483,,2.5,,,ML,7153.0,9159.0,7153.0,9159.0,,16312.0,2.0,,2026-05-05 14:48:03.000000000,,,,,2023/11/10/query?eventid=11766483.xml
GCI,2023-11-10 11:09:47.368,58.9375,-153.172,74900.0,2.8,307.3390913183065,"KODIAK ISLAND REGION, ALASKA",18563.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11766460,,2.8,,,ML,7650.0,10913.0,7650.0,10913.0,,18563.0,2.0,,2026-05-05 14:48:04.000000000,,,,,2023/11/10/query?eventid=11766460.xml
GCI,2023-11-12 11:56:51.630,60.1009,-152.808,109500.0,2.4,306.9144544582981,SOUTHERN ALASKA,21709.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11767151,,2.4,,,ml,8849.0,12860.0,8849.0,12860.0,,21709.0,2.0,,2026-05-05 15:15:37.000000000,,,,,2023/11/12/query?eventid=11767151.xml
GCI,2023-11-14 00:05:37.926,59.7871,-152.1342,64200.0,2.3,240.93898492411978,SOUTHERN ALASKA,14757.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11767623,,2.3,,,ml,5372.0,9385.0,5372.0,9385.0,,14757.0,2.0,,2026-05-05 15:46:12.000000000,,,,,2023/11/14/query?eventid=11767623.xml
GCI,2023-11-13 07:48:02.853,59.4162,-152.6093,76800.0,2.1,197.23487326132795,SOUTHERN ALASKA,20245.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11767348,,2.1,,,ml,8535.0,11710.0,8535.0,11710.0,,20245.0,2.0,,2026-05-05 15:46:13.000000000,,,,,2023/11/13/query?eventid=11767348.xml
GCI,2023-11-14 13:06:51.443,60.1572,-152.9664,120200.0,2.2,314.32291462483954,SOUTHERN ALASKA,12077.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11767761,,2.2,,,ml,1653.0,10424.0,1653.0,10424.0,,12077.0,2.0,,2026-05-05 16:30:53.000000000,,,,,2023/11/14/query?eventid=11767761.xml
GCI,2023-11-14 09:13:07.166,59.6363,-153.1038,111200.0,2.7,318.07253897218357,SOUTHERN ALASKA,17007.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11767724,,2.7,,,ML,6006.0,11001.0,6006.0,11001.0,,17007.0,2.0,,2026-05-05 16:30:54.000000000,,,,,2023/11/14/query?eventid=11767724.xml
GCI,2023-11-14 17:02:01.350,60.0301,-151.7136,72200.0,3.4,298.2196794664143,"KENAI PENINSULA, ALASKA",26888.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11767813,,3.4,,,ml,12096.0,14792.0,12096.0,14792.0,,26888.0,2.0,,2026-05-05 16:30:55.000000000,,,,,2023/11/14/query?eventid=11767813.xml
GCI,2023-11-15 16:00:07.185,60.0533,-153.2744,141300.0,2.4,321.76404411007263,SOUTHERN ALASKA,11537.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11768146,,2.4,,,ml,1425.0,10112.0,1425.0,10112.0,,11537.0,2.0,,2026-05-05 16:45:54.000000000,,,,,2023/11/15/query?eventid=11768146.xml
GCI,2023-11-19 12:55:38.826,59.918,-151.6823,46000.0,2.1,288.9445166887127,"KENAI PENINSULA, ALASKA",9581.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11769424,,2.1,,,ml,1156.0,8425.0,1156.0,8425.0,,9581.0,2.0,,2026-05-05 17:45:06.000000000,,,,,2023/11/19/query?eventid=11769424.xml
GCI,2023-11-19 05:24:06.268,58.9526,-152.85,64400.00000000001,2.6,297.6261314889772,"KODIAK ISLAND REGION, ALASKA",19245.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11769358,,2.6,,,ML,7812.0,11433.0,7812.0,11433.0,,19245.0,2.0,,2026-05-05 17:45:07.000000000,,,,,2023/11/19/query?eventid=11769358.xml
GCI,2023-11-20 01:59:04.307,59.3514,-152.8603,78900.0,2.4,255.67473817087887,SOUTHERN ALASKA,19433.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11769562,,2.4,,,ml,6778.0,12655.0,6778.0,12655.0,,19433.0,2.0,,2026-05-05 17:45:08.000000000,,,,,2023/11/20/query?eventid=11769562.xml
GCI,2023-11-22 21:07:30.845,59.4084,-152.928,86900.0,3.2,267.1170967897036,SOUTHERN ALASKA,25947.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11770764,,3.2,,,ML,11532.0,14415.0,11532.0,14415.0,,25947.0,2.0,,2026-05-05 18:23:21.000000000,,,,,2023/11/22/query?eventid=11770764.xml
GCI,2023-11-24 04:39:02.030,60.3299,-152.5088,101300.0,3.1,314.5420940614,SOUTHERN ALASKA,16925.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11771145,,2.5,,,ML,5360.0,11565.0,5360.0,11565.0,,16925.0,2.0,,2026-05-05 18:41:32.000000000,,,,,2023/11/24/query?eventid=11771145.xml
GCI,2023-11-26 04:08:30.166,60.9593,-151.3503,9900.0,3.1,336.664068880587,"KENAI PENINSULA, ALASKA",14679.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11771748,,3.1,,,ML,4220.0,10459.0,4220.0,10459.0,,14679.0,2.0,,2026-05-05 19:18:10.000000000,,,,,2023/11/26/query?eventid=11771748.xml
GCI,2023-11-25 10:45:03.125,60.3493,-152.7793,125800.0,2.5,318.3889671946887,SOUTHERN ALASKA,19481.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11771551,,2.5,,,ml,6368.0,13113.0,6368.0,13113.0,,19481.0,2.0,,2026-05-05 19:18:11.000000000,,,,,2023/11/25/query?eventid=11771551.xml
GCI,2023-11-27 00:11:31.440,59.0757,-152.8487,72800.0,4.1,283.38330841560344,SOUTHERN ALASKA,29894.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11772037,,3.6,,,mb,14927.0,14967.0,14927.0,14967.0,,29894.0,2.0,,2026-05-05 19:45:47.000000000,,,,,2023/11/27/query?eventid=11772037.xml
GCI,2023-11-28 03:27:36.135,59.5349,-152.4243,65900.0,2.4,125.46722148137871,SOUTHERN ALASKA,16268.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11772480,,2.4,,,ml,4477.0,11791.0,4477.0,11791.0,,16268.0,2.0,,2026-05-05 20:05:24.000000000,,,,,2023/11/28/query?eventid=11772480.xml
GCI,2023-12-02 01:57:51.637,59.5455,-152.3615,72800.0,2.2,117.04350259416128,SOUTHERN ALASKA,15615.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11774205,,2.2,,,ml,4964.0,10651.0,4964.0,10651.0,,15615.0,2.0,,2026-05-05 20:59:05.000000000,,,,,2023/12/02/query?eventid=11774205.xml
GCI,2023-12-01 05:50:26.290,62.955,-150.4446,100100.0,5.0,350.1571393593122,CENTRAL ALASKA,19249.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11773824,,5.1,,,Mww,13452.0,5797.0,13452.0,5797.0,,19249.0,2.0,,2026-05-05 20:59:06.000000000,,,,,2023/12/01/query?eventid=11773824.xml
GCI,2023-12-02 20:25:46.416,59.9243,-152.9422,95000.0,2.2,304.5201770527846,SOUTHERN ALASKA,10166.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11774485,,2.2,,,ml,0.0,10166.0,0.0,10166.0,,10166.0,2.0,,2026-05-05 21:28:05.000000000,,,,,2023/12/02/query?eventid=11774485.xml
GCI,2023-12-02 10:27:57.619,58.9675,-154.4783,127700.0,3.8,333.98428582633676,ALASKA PENINSULA,20666.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11774315,,3.4,,,ML,6995.0,13671.0,6995.0,13671.0,,20666.0,2.0,,2026-05-05 21:28:06.000000000,,,,,2023/12/02/query?eventid=11774315.xml
GCI,2023-12-03 11:12:38.493,59.5263,-152.8646,88900.0,2.4,282.1025297224743,SOUTHERN ALASKA,22401.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11774683,,2.4,,,ml,10699.0,11702.0,10699.0,11702.0,,22401.0,2.0,,2026-05-05 22:14:33.000000000,,,,,2023/12/03/query?eventid=11774683.xml
GCI,2023-12-03 07:30:16.359,59.4855,-151.5939,46300.0,3.3,202.50954363022453,"KENAI PENINSULA, ALASKA",29594.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11774638,,3.3,,,ml,14648.0,14946.0,14648.0,14946.0,,29594.0,2.0,,2026-05-05 22:14:35.000000000,,,,,2023/12/03/query?eventid=11774638.xml
GCI,2023-12-05 05:23:52.444,59.4101,-153.4332,104700.0,2.3,316.0883043582698,SOUTHERN ALASKA,13453.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11775405,,2.3,,,ml,1766.0,11687.0,1766.0,11687.0,,13453.0,2.0,,2026-05-05 22:55:13.000000000,,,,,2023/12/05/query?eventid=11775405.xml
