resource_id,time,seed_id,filter_id,method_id,horizontal_slowness,backazimuth,onset,phase_hint,polarity,evaluation_mode,event_time,evaluation_status,creation_time,author,agency_id,event_id,network,station,location,channel,uncertainty,lower_uncertainty,upper_uncertainty,confidence_level
smi:local/5669a0be-55d6-497d-a4d0-ba1ce8d4dd43,2023-06-10 04:43:52.908800,GCI.TERRA..6075,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6075,,,,
smi:local/7be8f7f3-bf6f-40cb-b6dc-772488403419,2023-06-10 04:43:52.848800,GCI.TERRA..6076,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6076,,,,
smi:local/1e36a1ee-fddc-4bbe-b71e-70239dd30fc0,2023-06-10 04:43:53.068800,GCI.TERRA..6077,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6077,,,,
smi:local/b945b275-5b0d-4531-884a-2c46cec4dde0,2023-06-10 04:43:53.028800,GCI.TERRA..6078,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6078,,,,
smi:local/e083d367-b1c1-4ac4-aa02-169b11877979,2023-06-10 04:43:52.928800,GCI.TERRA..6079,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6079,,,,
smi:local/df77e1cf-a74b-4159-bfba-1ffb8a605bcb,2023-06-10 04:43:52.888800,GCI.TERRA..6080,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6080,,,,
smi:local/05d41d12-f1a9-4a94-a931-2b8bd92f1c0b,2023-06-10 04:43:52.408800,GCI.TERRA..6081,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6081,,,,
smi:local/c16f2963-f98c-4ee7-b892-98f56497fe6b,2023-06-10 04:43:52.988800,GCI.TERRA..6082,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6082,,,,
smi:local/74544675-0a5b-4688-a5a6-f6fe64be8e49,2023-06-10 04:43:52.928800,GCI.TERRA..6083,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6083,,,,
smi:local/d49ccabd-7eed-4b06-8e25-7afe143b43e0,2023-06-10 04:43:53.088800,GCI.TERRA..6084,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6084,,,,
smi:local/b9a27c41-8a6b-4eff-a449-145b93546311,2023-06-10 04:43:52.928800,GCI.TERRA..6085,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6085,,,,
smi:local/ed9e7dff-30ea-4091-a606-495da525e522,2023-06-10 04:43:53.288800,GCI.TERRA..6086,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6086,,,,
smi:local/391fd91c-60dc-4059-8f31-ce641902f515,2023-06-10 04:43:53.328800,GCI.TERRA..6087,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6087,,,,
smi:local/2a6976d4-403f-4b2e-9426-d6f75e7f7fa9,2023-06-10 04:43:52.968800,GCI.TERRA..6088,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6088,,,,
smi:local/20cdd93f-fe92-4668-83da-b00881bc41e5,2023-06-10 04:43:53.288800,GCI.TERRA..6089,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6089,,,,
smi:local/050cb48c-4366-46d9-b9fe-5339204f7655,2023-06-10 04:43:53.068800,GCI.TERRA..6090,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6090,,,,
smi:local/d46f4cda-5931-4a03-aaca-c090d7ea748a,2023-06-10 04:43:53.628800,GCI.TERRA..6091,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6091,,,,
smi:local/07fb3acc-761c-49bd-bad2-0cf8a6a3fc75,2023-06-10 04:43:52.568800,GCI.TERRA..6092,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6092,,,,
smi:local/023b4535-4c4c-46a8-b3b6-48e2a5356e01,2023-06-10 04:43:53.328800,GCI.TERRA..6093,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6093,,,,
smi:local/369c2769-f349-4c63-b6d7-9df918718166,2023-06-10 04:43:53.028800,GCI.TERRA..6094,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6094,,,,
smi:local/d802b36b-565a-4800-949f-725d883b9ff2,2023-06-10 04:43:52.728800,GCI.TERRA..6095,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6095,,,,
smi:local/e5fdb4ef-eb60-4400-b5d3-334b8dcf1bca,2023-06-10 04:43:53.968800,GCI.TERRA..6096,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6096,,,,
smi:local/72c53402-64db-4a8a-9048-0f98c32a1d07,2023-06-10 04:43:53.128800,GCI.TERRA..6097,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6097,,,,
smi:local/3061b2a2-d951-4e23-a3c3-6241cbb53f02,2023-06-10 04:43:52.928800,GCI.TERRA..6098,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6098,,,,
smi:local/cfe77b80-76b7-4c9c-a08a-5f00aeca4b2e,2023-06-10 04:43:53.288800,GCI.TERRA..6100,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6100,,,,
smi:local/e283a64a-e7c2-4335-8ecc-4b891bdc7e92,2023-06-10 04:43:53.908800,GCI.TERRA..6102,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6102,,,,
smi:local/18ba4d03-a8a3-4609-8820-c297a54abb45,2023-06-10 04:43:53.688800,GCI.TERRA..6103,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6103,,,,
smi:local/db334ee5-2cba-48f7-944c-7bfc41ce0ecd,2023-06-10 04:43:53.288800,GCI.TERRA..6104,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6104,,,,
smi:local/7241271a-97ae-47f4-978e-7e4ec808a549,2023-06-10 04:43:52.888800,GCI.TERRA..6105,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6105,,,,
smi:local/f003aeae-9731-4f1f-ac8e-2ddca1f2ad66,2023-06-10 04:43:53.208800,GCI.TERRA..6106,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6106,,,,
smi:local/70812da1-36d7-456c-a785-d11ce9823897,2023-06-10 04:43:53.108800,GCI.TERRA..6107,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6107,,,,
smi:local/e2adb70e-7107-4abf-bf16-5da9feb003bd,2023-06-10 04:43:53.248800,GCI.TERRA..6108,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6108,,,,
smi:local/3f749fd6-6d90-4069-86f5-3725604fd06e,2023-06-10 04:43:52.828800,GCI.TERRA..6109,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6109,,,,
smi:local/4d337239-e5a4-45e9-a8b4-4e9d414a347d,2023-06-10 04:43:53.128800,GCI.TERRA..6110,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6110,,,,
smi:local/19ea442a-d402-440a-9d59-59bbde647506,2023-06-10 04:43:53.008800,GCI.TERRA..6112,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6112,,,,
smi:local/b51ba119-a400-46f9-b73b-d3d198bf9af9,2023-06-10 04:43:52.368800,GCI.TERRA..6113,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6113,,,,
smi:local/2fbd70d3-6839-480d-b645-15155e62cb02,2023-06-10 04:43:52.768800,GCI.TERRA..6114,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6114,,,,
smi:local/a5cdd045-33b1-4105-a316-6230d4d0d5c3,2023-06-10 04:43:52.588800,GCI.TERRA..6115,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6115,,,,
smi:local/2abd89e4-85ed-40a6-b0d3-b444bdf25ecd,2023-06-10 04:43:52.708800,GCI.TERRA..6116,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6116,,,,
smi:local/e5ff93f8-cbe4-4e0a-bc47-2029c1b9d874,2023-06-10 04:43:52.808800,GCI.TERRA..6117,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6117,,,,
smi:local/eb4d194d-a83d-4f15-80f2-7eb36b4d604d,2023-06-10 04:43:53.368800,GCI.TERRA..6118,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6118,,,,
smi:local/5b46c66d-d21e-4147-9eb8-8bba2816865c,2023-06-10 04:43:53.168800,GCI.TERRA..6119,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6119,,,,
smi:local/bdc757e0-79e6-41d3-a250-03db521b5a7f,2023-06-10 04:43:53.208800,GCI.TERRA..6120,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6120,,,,
smi:local/0857f180-ace9-4c0f-8fd1-77832cdf605c,2023-06-10 04:43:52.728800,GCI.TERRA..6121,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6121,,,,
smi:local/0ee8b10d-70df-47e8-b90e-936d02a26853,2023-06-10 04:43:53.348800,GCI.TERRA..6122,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6122,,,,
smi:local/04bec5a9-68c6-4e94-a6a7-acd4a10202e4,2023-06-10 04:43:52.608800,GCI.TERRA..6123,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6123,,,,
smi:local/033af5b0-c728-4f31-a1e3-0c9f14368dbe,2023-06-10 04:43:52.968800,GCI.TERRA..6124,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6124,,,,
smi:local/3ecb1cfd-ee9b-449d-a57a-3fb44c918795,2023-06-10 04:43:52.408800,GCI.TERRA..6125,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6125,,,,
smi:local/f6ce3ef9-d74f-4775-8a2c-9b43883328ff,2023-06-10 04:43:52.628800,GCI.TERRA..6126,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6126,,,,
smi:local/c4c80885-fa47-429d-8a40-0a9e7d65a456,2023-06-10 04:43:52.968800,GCI.TERRA..6127,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6127,,,,
smi:local/251a2bfa-b4e5-4591-a768-79de9a365de9,2023-06-10 04:43:52.848800,GCI.TERRA..6129,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6129,,,,
smi:local/e3d667be-1520-4ba1-b9c0-635ea773015c,2023-06-10 04:43:52.808800,GCI.TERRA..6130,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6130,,,,
smi:local/0f487d25-3a57-4ef5-aa2e-eab67fe5ebbd,2023-06-10 04:43:53.048800,GCI.TERRA..6131,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6131,,,,
smi:local/a8dc0635-d915-4fcb-a149-7f510f870b5d,2023-06-10 04:43:53.448800,GCI.TERRA..6132,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6132,,,,
smi:local/37cb3df0-90fe-4d17-94b6-93bd20260f58,2023-06-10 04:43:53.288800,GCI.TERRA..6133,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6133,,,,
smi:local/c31f7cdf-42b4-4bd8-81aa-2f944a421829,2023-06-10 04:43:53.408800,GCI.TERRA..6134,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6134,,,,
smi:local/82ff3295-8975-46c5-bff2-9bd80f7c6992,2023-06-10 04:43:53.088800,GCI.TERRA..6135,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6135,,,,
smi:local/c999a141-225e-4e8d-89fa-c0852a51571c,2023-06-10 04:43:53.048800,GCI.TERRA..6136,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6136,,,,
smi:local/b1cd657e-167b-4f4a-8a11-adf8da10f4db,2023-06-10 04:43:53.048800,GCI.TERRA..6137,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6137,,,,
smi:local/e73daa87-ebe3-468f-8ab7-ce5e33b38ca4,2023-06-10 04:43:52.848800,GCI.TERRA..6138,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6138,,,,
smi:local/7fae68d4-3272-4d57-83d7-33e84d66a34d,2023-06-10 04:43:52.748800,GCI.TERRA..6140,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6140,,,,
smi:local/8f81104e-b998-4caf-bf7d-40cb1b7b03ec,2023-06-10 04:43:52.608800,GCI.TERRA..6142,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6142,,,,
smi:local/7faa44d6-c26c-49c5-a2e5-5274f851ee8a,2023-06-10 04:43:52.568800,GCI.TERRA..6143,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6143,,,,
smi:local/e481ee4b-e47b-4865-a34b-0bc25ad43610,2023-06-10 04:43:51.808800,GCI.TERRA..6144,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6144,,,,
smi:local/620f27e8-2bda-49c1-a4ef-9ac89f9bcc1b,2023-06-10 04:43:52.888800,GCI.TERRA..6145,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6145,,,,
smi:local/c33fd59c-9d6c-41ab-a1c0-35a173b74a56,2023-06-10 04:43:52.808800,GCI.TERRA..6146,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6146,,,,
smi:local/da3ce440-cce9-4e75-a66d-d2ce03407d32,2023-06-10 04:43:52.808800,GCI.TERRA..6147,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6147,,,,
smi:local/b26d928d-f5c4-4dca-bf12-3d5524548936,2023-06-10 04:43:53.008800,GCI.TERRA..6148,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6148,,,,
smi:local/860fd401-3d7c-4bfe-b99f-eac46121e833,2023-06-10 04:43:53.228800,GCI.TERRA..6149,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6149,,,,
smi:local/f36534fa-89f1-4eb9-9397-25ed3271f51a,2023-06-10 04:43:52.428800,GCI.TERRA..6150,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6150,,,,
smi:local/e20b01ad-4672-4fdb-bbc6-45f40378e99c,2023-06-10 04:43:53.068800,GCI.TERRA..6152,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6152,,,,
smi:local/a74aa659-63d3-43dc-a42b-fe16fd738197,2023-06-10 04:43:53.008800,GCI.TERRA..6153,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6153,,,,
smi:local/53da6e53-865f-4615-a0e4-b2dd4d8fbfbd,2023-06-10 04:43:53.428800,GCI.TERRA..6154,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6154,,,,
smi:local/fce11de1-d476-49c7-88e2-cc4e6dd82e4c,2023-06-10 04:43:53.688800,GCI.TERRA..6155,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6155,,,,
smi:local/21c03a6b-4b9d-4ec3-b37d-de4aa88616fb,2023-06-10 04:43:53.288800,GCI.TERRA..6158,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6158,,,,
smi:local/499c6d5a-6bc4-4e8c-915b-a5cf14068505,2023-06-10 04:43:52.828800,GCI.TERRA..6159,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6159,,,,
smi:local/0db20c98-f20d-48af-acb4-17729a2e94d3,2023-06-10 04:43:52.888800,GCI.TERRA..6160,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6160,,,,
smi:local/83f6070e-5e49-46ef-9066-3381845bbcb0,2023-06-10 04:43:52.968800,GCI.TERRA..6161,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6161,,,,
smi:local/a057438b-d940-440e-b6f8-7528d18871a8,2023-06-10 04:43:52.948800,GCI.TERRA..6162,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6162,,,,
smi:local/bbb305b5-2295-4a49-b268-c4d4d24896ca,2023-06-10 04:43:53.388800,GCI.TERRA..6163,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6163,,,,
smi:local/c6e12813-af2f-435b-93ab-8df909e1e342,2023-06-10 04:43:53.188800,GCI.TERRA..6164,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6164,,,,
smi:local/cc8c7039-f8df-41bb-8cd9-f3d2c33bf040,2023-06-10 04:43:52.968800,GCI.TERRA..6165,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6165,,,,
smi:local/f0a5978d-cb75-4da5-b938-f79587e9df4a,2023-06-10 04:43:52.768800,GCI.TERRA..6166,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6166,,,,
smi:local/60503fea-66d2-4660-8bb3-b0ad3425135f,2023-06-10 04:43:53.108800,GCI.TERRA..6167,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6167,,,,
smi:local/777d8048-1746-4174-8d3e-81d884c16dff,2023-06-10 04:43:52.888800,GCI.TERRA..6168,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6168,,,,
smi:local/c3b7f666-1a16-498d-a21f-7aae9dd5611c,2023-06-10 04:43:53.048800,GCI.TERRA..6169,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6169,,,,
smi:local/22f87965-1122-49a5-b89e-0e94f317d1c5,2023-06-10 04:43:53.048800,GCI.TERRA..6170,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6170,,,,
smi:local/fe5b7d79-3683-4a65-a535-6bd7b67fc6c8,2023-06-10 04:43:53.048800,GCI.TERRA..6171,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6171,,,,
smi:local/fe9a3e58-f86d-4d23-93ef-48c85e789df2,2023-06-10 04:43:52.828800,GCI.TERRA..6172,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6172,,,,
smi:local/85ca99c3-6eb1-406d-9720-272099afb528,2023-06-10 04:43:52.888800,GCI.TERRA..6173,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6173,,,,
smi:local/8460b06b-efb5-4633-8dcd-2235279b7438,2023-06-10 04:43:52.648800,GCI.TERRA..6174,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6174,,,,
smi:local/c3154a1e-d018-42e8-a8cf-71f13f7816b6,2023-06-10 04:43:52.728800,GCI.TERRA..6175,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6175,,,,
smi:local/4f389b32-2a22-418d-b088-6a4112cd64bd,2023-06-10 04:43:53.088800,GCI.TERRA..6177,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6177,,,,
smi:local/1915d405-0506-498b-9dae-4959eaef4ac0,2023-06-10 04:43:52.928800,GCI.TERRA..6178,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6178,,,,
smi:local/2a3b0f02-e2b2-4a94-a133-9462231a39eb,2023-06-10 04:43:52.548800,GCI.TERRA..6179,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6179,,,,
smi:local/1cd67ea3-95b8-4cb8-b6ff-eb79ce412585,2023-06-10 04:43:53.068800,GCI.TERRA..6180,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6180,,,,
smi:local/7e5dd4c2-10d0-4b70-bb74-771556543aed,2023-06-10 04:43:52.428800,GCI.TERRA..6181,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6181,,,,
smi:local/fe5a4fd6-c9d8-4841-87f8-b75133b65c5e,2023-06-10 04:43:52.688800,GCI.TERRA..6182,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6182,,,,
smi:local/8d32b0e6-6a30-4829-a4ee-e1c3c34c9336,2023-06-10 04:43:52.588800,GCI.TERRA..6183,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6183,,,,
smi:local/9438d85d-0f9e-4331-892f-246ee116189a,2023-06-10 04:43:52.808800,GCI.TERRA..6184,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6184,,,,
smi:local/ae6d6bcd-b535-4b49-ac21-7bf05cc9432d,2023-06-10 04:43:51.728800,GCI.TERRA..6185,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,TERRA,,6185,,,,
